year,coo_name,coo,coo_iso,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2022,Malaysia,MLS,MYS,Australia,AUL,AUS,815,18353,0,0,0,0,0,,0.0
2022,Mongolia,MNG,MNG,Australia,AUL,AUS,12,401,0,0,0,0,0,,0.0
2022,Morocco,MOR,MAR,Australia,AUL,AUS,14,22,0,0,0,0,0,,0.0
2022,Mozambique,MOZ,MOZ,Australia,AUL,AUS,0,10,0,0,0,0,0,,0.0
2022,Mauritius,MTS,MUS,Australia,AUL,AUS,13,134,0,0,0,0,0,,0.0
2022,Myanmar,MYA,MMR,Australia,AUL,AUS,626,1098,0,0,0,0,0,,0.0
2022,Nepal,NEP,NPL,Australia,AUL,AUS,91,810,0,0,0,0,5,,0.0
2022,Nigeria,NIG,NGA,Australia,AUL,AUS,282,546,0,0,0,0,0,,0.0
2022,Nauru,NRU,NRU,Australia,AUL,AUS,5,19,0,0,0,0,0,,0.0
2022,New Zealand,NZL,NZL,Australia,AUL,AUS,34,27,0,0,0,0,0,,0.0
2022,Oman,OMN,OMN,Australia,AUL,AUS,5,0,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Australia,AUL,AUS,4718,2831,0,0,0,0,0,,0.0
2022,Peru,PER,PER,Australia,AUL,AUS,26,100,0,0,0,0,0,,0.0
2022,Philippines,PHI,PHL,Australia,AUL,AUS,39,1637,0,0,0,0,0,,0.0
2022,Papua New Guinea,PNG,PNG,Australia,AUL,AUS,605,604,0,0,0,0,0,,0.0
2022,Poland,POL,POL,Australia,AUL,AUS,5,21,0,0,0,0,0,,0.0
2022,Portugal,POR,PRT,Australia,AUL,AUS,0,12,0,0,0,0,0,,0.0
2022,Romania,ROM,ROU,Australia,AUL,AUS,0,12,0,0,0,0,0,,0.0
2022,South Africa,RSA,ZAF,Australia,AUL,AUS,28,497,0,0,0,0,0,,0.0
2022,Russian Federation,RUS,RUS,Australia,AUL,AUS,59,142,0,0,0,0,0,,0.0
2022,Rwanda,RWA,RWA,Australia,AUL,AUS,94,50,0,0,0,0,0,,0.0
2022,El Salvador,SAL,SLV,Australia,AUL,AUS,14,29,0,0,0,0,0,,0.0
2022,Saudi Arabia,SAU,SAU,Australia,AUL,AUS,211,57,0,0,0,0,0,,0.0
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Australia,AUL,AUS,0,22,0,0,0,0,0,,0.0
2022,Singapore,SIN,SGP,Australia,AUL,AUS,6,44,0,0,0,0,0,,0.0
2022,Sierra Leone,SLE,SLE,Australia,AUL,AUS,38,115,0,0,0,0,0,,0.0
2022,Solomon Islands,SOL,SLB,Australia,AUL,AUS,33,555,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,Australia,AUL,AUS,665,144,0,0,0,0,0,,0.0
2022,Viet Nam,SRV,VNM,Australia,AUL,AUS,344,3682,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,Australia,AUL,AUS,611,332,0,0,0,0,0,,0.0
2022,South Sudan,SSD,SSD,Australia,AUL,AUS,28,32,0,0,0,0,0,,0.0
2022,Eswatini,SWA,SWZ,Australia,AUL,AUS,0,22,0,0,0,0,0,,0.0
2022,Sweden,SWE,SWE,Australia,AUL,AUS,0,10,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Australia,AUL,AUS,536,81,0,0,0,0,0,,0.0
2022,United Rep. of Tanzania,TAN,TZA,Australia,AUL,AUS,10,37,0,0,0,0,0,,0.0
2022,Thailand,THA,THA,Australia,AUL,AUS,23,2243,0,0,0,0,0,,0.0
2022,Timor-Leste,TMP,TLS,Australia,AUL,AUS,6,638,0,0,0,0,0,,0.0
2022,Tonga,TON,TON,Australia,AUL,AUS,30,1298,0,0,0,0,0,,0.0
2022,Tunisia,TUN,TUN,Australia,AUL,AUS,7,5,0,0,0,0,0,,0.0
2022,Türkiye,TUR,TUR,Australia,AUL,AUS,804,530,0,0,0,0,0,,0.0
2022,United Arab Emirates,UAE,ARE,Australia,AUL,AUS,5,0,0,0,0,0,0,,0.0
2022,Uganda,UGA,UGA,Australia,AUL,AUS,71,85,0,0,0,0,0,,0.0
2022,Ukraine,UKR,UKR,Australia,AUL,AUS,1527,502,0,0,0,0,0,,0.0
2022,Uruguay,URU,URY,Australia,AUL,AUS,0,5,0,0,0,0,0,,0.0
2022,United States of America,USA,USA,Australia,AUL,AUS,20,60,0,0,0,0,0,,0.0
2022,Uzbekistan,UZB,UZB,Australia,AUL,AUS,21,57,0,0,0,0,0,,0.0
2022,Vanuatu,VAN,VUT,Australia,AUL,AUS,0,583,0,0,0,0,0,,0.0
2022,Venezuela (Bolivarian Republic of),VEN,VEN,Australia,AUL,AUS,240,264,0,0,0,0,0,,0.0
2022,Samoa,WES,WSM,Australia,AUL,AUS,8,390,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Australia,AUL,AUS,247,69,0,0,0,0,0,,0.0
2022,Zambia,ZAM,ZMB,Australia,AUL,AUS,20,25,0,0,0,0,0,,0.0
2022,Zimbabwe,ZIM,ZWE,Australia,AUL,AUS,261,204,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Australia,AUL,AUS,4062,1704,0,0,0,8313,2490,,0.0
2022,Tibetan,TIB,TIB,Australia,AUL,AUS,10,0,0,0,0,0,0,,0.0
2022,Unknown,UKN,UNK,Australia,AUL,AUS,1525,1066,0,0,0,0,0,,0.0
2022,Afghanistan,AFG,AFG,Austria,AUS,AUT,45282,7419,0,0,0,0,0,,0.0
2022,Albania,ALB,ALB,Austria,AUS,AUT,49,24,0,0,0,0,0,,0.0
2022,Algeria,ALG,DZA,Austria,AUS,AUT,27,211,0,0,0,0,0,,0.0
2022,Angola,ANG,AGO,Austria,AUS,AUT,36,7,0,0,0,0,0,,0.0
2022,Egypt,ARE,EGY,Austria,AUS,AUT,221,379,0,0,0,0,0,,0.0
2022,Armenia,ARM,ARM,Austria,AUS,AUT,295,100,0,0,0,0,0,,0.0
2022,Azerbaijan,AZE,AZE,Austria,AUS,AUT,151,65,0,0,0,0,0,,0.0
2022,Burundi,BDI,BDI,Austria,AUS,AUT,18,61,0,0,0,0,0,,0.0
2022,Benin,BEN,BEN,Austria,AUS,AUT,5,6,0,0,0,0,0,,0.0
2022,Bangladesh,BGD,BGD,Austria,AUS,AUT,382,453,0,0,0,0,0,,0.0
2022,Burkina Faso,BKF,BFA,Austria,AUS,AUT,5,8,0,0,0,0,0,,0.0
2022,Belarus,BLR,BLR,Austria,AUS,AUT,37,28,0,0,0,0,0,,0.0
2022,Bosnia and Herzegovina,BSN,BIH,Austria,AUS,AUT,53,12,0,0,0,0,0,,0.0
2022,Chad,CHD,TCD,Austria,AUS,AUT,5,0,0,0,0,0,0,,0.0
2022,China,CHI,CHN,Austria,AUS,AUT,677,108,0,0,0,0,0,,0.0
2022,Cameroon,CMR,CMR,Austria,AUS,AUT,193,73,0,0,0,0,0,,0.0
2022,Congo,COB,COG,Austria,AUS,AUT,78,12,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Austria,AUS,AUT,325,67,0,0,0,0,0,,0.0
2022,Colombia,COL,COL,Austria,AUS,AUT,5,28,0,0,0,0,0,,0.0
2022,Cuba,CUB,CUB,Austria,AUS,AUT,15,14,0,0,0,0,0,,0.0
2022,Eritrea,ERT,ERI,Austria,AUS,AUT,506,48,0,0,0,0,0,,0.0
2022,Ethiopia,ETH,ETH,Austria,AUS,AUT,262,43,0,0,0,0,0,,0.0
2022,Gabon,GAB,GAB,Austria,AUS,AUT,5,0,0,0,0,0,0,,0.0
2022,Gambia,GAM,GMB,Austria,AUS,AUT,118,32,0,0,0,0,0,,0.0
2022,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,Austria,AUS,AUT,5,5,0,0,0,0,0,,0.0
2022,Georgia,GEO,GEO,Austria,AUS,AUT,323,290,0,0,0,0,0,,0.0
2022,Ghana,GHA,GHA,Austria,AUS,AUT,16,22,0,0,0,0,0,,0.0
2022,Guinea-Bissau,GNB,GNB,Austria,AUS,AUT,5,5,0,0,0,0,0,,0.0
2022,Guatemala,GUA,GTM,Austria,AUS,AUT,6,0,0,0,0,0,0,,0.0
2022,Guinea,GUI,GIN,Austria,AUS,AUT,129,20,0,0,0,0,0,,0.0
2022,Cote d'Ivoire,ICO,CIV,Austria,AUS,AUT,45,8,0,0,0,0,0,,0.0
2022,India,IND,IND,Austria,AUS,AUT,38,7646,0,0,0,0,0,,0.0
2022,Iran (Islamic Rep. of),IRN,IRN,Austria,AUS,AUT,7664,841,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Austria,AUS,AUT,10340,1095,0,0,0,0,0,,0.0
2022,Israel,ISR,ISR,Austria,AUS,AUT,10,5,0,0,0,0,0,,0.0
2022,Jordan,JOR,JOR,Austria,AUS,AUT,85,93,0,0,0,0,0,,0.0
2022,Kazakhstan,KAZ,KAZ,Austria,AUS,AUT,108,18,0,0,0,0,0,,0.0
2022,Kenya,KEN,KEN,Austria,AUS,AUT,17,8,0,0,0,0,0,,0.0
2022,Kyrgyzstan,KGZ,KGZ,Austria,AUS,AUT,117,24,0,0,0,0,0,,0.0
2022,Kuwait,KUW,KWT,Austria,AUS,AUT,9,5,0,0,0,0,0,,0.0
2022,Liberia,LBR,LBR,Austria,AUS,AUT,10,0,0,0,0,0,0,,0.0
2022,Libya,LBY,LBY,Austria,AUS,AUT,150,71,0,0,0,0,0,,0.0
2022,Lebanon,LEB,LBN,Austria,AUS,AUT,127,146,0,0,0,0,0,,0.0
2022,Sri Lanka,LKA,LKA,Austria,AUS,AUT,77,27,0,0,0,0,0,,0.0
2022,Mauritania,MAU,MRT,Austria,AUS,AUT,5,0,0,0,0,0,0,,0.0
2022,North Macedonia,MCD,MKD,Austria,AUS,AUT,17,44,0,0,0,0,0,,0.0
2022,Rep. of Moldova,MDA,MDA,Austria,AUS,AUT,18,113,0,0,0,0,0,,0.0
2022,Mali,MLI,MLI,Austria,AUS,AUT,13,13,0,0,0,0,0,,0.0
2022,Mongolia,MNG,MNG,Austria,AUS,AUT,109,38,0,0,0,0,0,,0.0
2022,Morocco,MOR,MAR,Austria,AUS,AUT,55,3966,0,0,0,0,0,,0.0
2022,Montenegro,MNE,MNE,Austria,AUS,AUT,5,0,0,0,0,0,0,,0.0
2022,Myanmar,MYA,MMR,Austria,AUS,AUT,37,12,0,0,0,0,0,,0.0
2022,Namibia,NAM,NAM,Austria,AUS,AUT,0,5,0,0,0,0,0,,0.0
2022,Nepal,NEP,NPL,Austria,AUS,AUT,17,69,0,0,0,0,0,,0.0
2022,Nicaragua,NIC,NIC,Austria,AUS,AUT,5,5,0,0,0,0,0,,0.0
2022,Nigeria,NIG,NGA,Austria,AUS,AUT,458,206,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Austria,AUS,AUT,422,2023,0,0,0,0,0,,0.0
2022,Philippines,PHI,PHL,Austria,AUS,AUT,19,8,0,0,0,0,0,,0.0
2022,Russian Federation,RUS,RUS,Austria,AUS,AUT,6276,836,0,0,0,0,0,,0.0
2022,Rwanda,RWA,RWA,Austria,AUS,AUT,13,5,0,0,0,0,0,,0.0
2022,Saudi Arabia,SAU,SAU,Austria,AUS,AUT,8,0,0,0,0,0,0,,0.0
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Austria,AUS,AUT,411,96,0,0,0,0,0,,0.0
2022,Senegal,SEN,SEN,Austria,AUS,AUT,12,12,0,0,0,0,0,,0.0
2022,Sierra Leone,SLE,SLE,Austria,AUS,AUT,18,0,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,Austria,AUS,AUT,9347,2254,0,0,0,0,0,,0.0
2022,Viet Nam,SRV,VNM,Austria,AUS,AUT,0,7,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,Austria,AUS,AUT,298,78,0,0,0,0,0,,0.0
2022,South Sudan,SSD,SSD,Austria,AUS,AUT,6,0,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Austria,AUS,AUT,73923,17244,0,0,0,0,0,,0.0
2022,United Rep. of Tanzania,TAN,TZA,Austria,AUS,AUT,5,5,0,0,0,0,0,,0.0
2022,Thailand,THA,THA,Austria,AUS,AUT,0,5,0,0,0,0,0,,0.0
2022,Tajikistan,TJK,TJK,Austria,AUS,AUT,267,51,0,0,0,0,0,,0.0
2022,Turkmenistan,TKM,TKM,Austria,AUS,AUT,9,0,0,0,0,0,0,,0.0
2022,Togo,TOG,TGO,Austria,AUS,AUT,6,7,0,0,0,0,0,,0.0
2022,Tunisia,TUN,TUN,Austria,AUS,AUT,18,2478,0,0,0,0,0,,0.0
2022,Türkiye,TUR,TUR,Austria,AUS,AUT,756,2864,0,0,0,0,0,,0.0
2022,Uganda,UGA,UGA,Austria,AUS,AUT,37,9,0,0,0,0,0,,0.0
2022,Ukraine,UKR,UKR,Austria,AUS,AUT,89862,249,0,0,0,0,0,,0.0
2022,United States of America,USA,USA,Austria,AUS,AUT,5,7,0,0,0,0,0,,0.0
2022,Uzbekistan,UZB,UZB,Austria,AUS,AUT,47,68,0,0,0,0,0,,0.0
2022,Venezuela (Bolivarian Republic of),VEN,VEN,Austria,AUS,AUT,104,57,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Austria,AUS,AUT,562,180,0,0,0,0,0,,0.0
2022,Zambia,ZAM,ZMB,Austria,AUS,AUT,5,0,0,0,0,0,0,,0.0
2022,Zimbabwe,ZIM,ZWE,Austria,AUS,AUT,0,7,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Austria,AUS,AUT,1972,0,0,0,0,3256,0,,0.0
2022,Unknown,UKN,UNK,Austria,AUS,AUT,5435,539,0,0,0,0,0,,0.0
2022,Afghanistan,AFG,AFG,Azerbaijan,AZE,AZE,1161,15,9,0,0,0,0,,0.0
2022,Azerbaijan,AZE,AZE,Azerbaijan,AZE,AZE,0,0,0,658793,0,0,0,,0.0
2022,Palestinian,GAZ,PSE,Azerbaijan,AZE,AZE,5,0,0,0,0,0,0,,0.0
2022,Iran (Islamic Rep. of),IRN,IRN,Azerbaijan,AZE,AZE,51,14,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Azerbaijan,AZE,AZE,10,0,0,0,0,0,0,,0.0
2022,Libya,LBY,LBY,Azerbaijan,AZE,AZE,5,0,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Azerbaijan,AZE,AZE,51,41,0,0,0,0,0,,0.0
2022,Russian Federation,RUS,RUS,Azerbaijan,AZE,AZE,310,5,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Azerbaijan,AZE,AZE,35,0,0,0,0,0,0,,0.0
2022,Ukraine,UKR,UKR,Azerbaijan,AZE,AZE,4770,77,0,0,0,0,0,,0.0
2022,Uzbekistan,UZB,UZB,Azerbaijan,AZE,AZE,5,0,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Azerbaijan,AZE,AZE,11,0,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Azerbaijan,AZE,AZE,0,0,0,0,0,3585,0,,0.0
2022,Egypt,ARE,EGY,Bahrain,BAH,BHR,0,5,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Bahrain,BAH,BHR,241,106,0,0,0,0,0,,0.0
2022,Jordan,JOR,JOR,Bahrain,BAH,BHR,0,6,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Bahrain,BAH,BHR,5,0,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Bahrain,BAH,BHR,9,5,0,0,0,0,0,,0.0
2022,Burundi,BDI,BDI,Burundi,BDI,BDI,0,0,0,8495,0,0,1234,,0.0
2022,Central African Rep.,CAR,CAF,Burundi,BDI,BDI,0,7,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Burundi,BDI,BDI,83887,3620,0,0,0,0,99,,0.0
2022,Kenya,KEN,KEN,Burundi,BDI,BDI,0,0,0,0,0,0,5,,0.0
2022,Mali,MLI,MLI,Burundi,BDI,BDI,12,0,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Burundi,BDI,BDI,0,0,0,0,0,0,8,,0.0
2022,South Africa,RSA,ZAF,Burundi,BDI,BDI,0,5,0,0,0,0,0,,0.0
2022,Rwanda,RWA,RWA,Burundi,BDI,BDI,720,313,0,0,0,0,21,,0.0
2022,Somalia,SOM,SOM,Burundi,BDI,BDI,5,0,0,0,0,0,0,,0.0
2022,United Rep. of Tanzania,TAN,TZA,Burundi,BDI,BDI,0,0,0,0,0,0,5,,0.0
2022,Uganda,UGA,UGA,Burundi,BDI,BDI,12,5,0,0,0,0,10,,0.0
2022,Yemen,YEM,YEM,Burundi,BDI,BDI,0,0,0,0,0,0,5,,0.0
2022,Stateless,STA,XXA,Burundi,BDI,BDI,0,0,0,0,0,783,0,,0.0
2022,Afghanistan,AFG,AFG,Belgium,BEL,BEL,6238,9700,0,0,0,0,0,,0.0
2022,Albania,ALB,ALB,Belgium,BEL,BEL,518,390,0,0,0,0,0,,0.0
2022,Algeria,ALG,DZA,Belgium,BEL,BEL,109,255,0,0,0,0,0,,0.0
2022,Angola,ANG,AGO,Belgium,BEL,BEL,80,190,0,0,0,0,0,,0.0
2022,Egypt,ARE,EGY,Belgium,BEL,BEL,95,150,0,0,0,0,0,,0.0
2022,Armenia,ARM,ARM,Belgium,BEL,BEL,300,535,0,0,0,0,0,,0.0
2022,Azerbaijan,AZE,AZE,Belgium,BEL,BEL,127,115,0,0,0,0,0,,0.0
2022,Burundi,BDI,BDI,Belgium,BEL,BEL,2156,2545,0,0,0,0,0,,0.0
2022,Benin,BEN,BEN,Belgium,BEL,BEL,33,100,0,0,0,0,0,,0.0
2022,Bangladesh,BGD,BGD,Belgium,BEL,BEL,15,25,0,0,0,0,0,,0.0
2022,Burkina Faso,BKF,BFA,Belgium,BEL,BEL,84,165,0,0,0,0,0,,0.0
2022,Belarus,BLR,BLR,Belgium,BEL,BEL,70,220,0,0,0,0,0,,0.0
2022,Brazil,BRA,BRA,Belgium,BEL,BEL,18,40,0,0,0,0,0,,0.0
2022,Bosnia and Herzegovina,BSN,BIH,Belgium,BEL,BEL,34,90,0,0,0,0,0,,0.0
2022,Bulgaria,BUL,BGR,Belgium,BEL,BEL,17,0,0,0,0,0,0,,0.0
2022,Cambodia,CAM,KHM,Belgium,BEL,BEL,13,5,0,0,0,0,0,,0.0
2022,Central African Rep.,CAR,CAF,Belgium,BEL,BEL,72,20,0,0,0,0,0,,0.0
2022,Chad,CHD,TCD,Belgium,BEL,BEL,45,45,0,0,0,0,0,,0.0
2022,China,CHI,CHN,Belgium,BEL,BEL,1068,85,0,0,0,0,0,,0.0
2022,Chile,CHL,CHL,Belgium,BEL,BEL,43,5,0,0,0,0,0,,0.0
2022,Cameroon,CMR,CMR,Belgium,BEL,BEL,611,1095,0,0,0,0,0,,0.0
2022,Congo,COB,COG,Belgium,BEL,BEL,30,45,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Belgium,BEL,BEL,1451,1235,0,0,0,0,0,,0.0
2022,Colombia,COL,COL,Belgium,BEL,BEL,160,570,0,0,0,0,0,,0.0
2022,Cuba,CUB,CUB,Belgium,BEL,BEL,10,25,0,0,0,0,0,,0.0
2022,Czechia,CZE,CZE,Belgium,BEL,BEL,5,0,0,0,0,0,0,,0.0
2022,Djibouti,DJB,DJI,Belgium,BEL,BEL,294,125,0,0,0,0,0,,0.0
2022,Dominican Rep.,DOM,DOM,Belgium,BEL,BEL,0,5,0,0,0,0,0,,0.0
2022,Ecuador,ECU,ECU,Belgium,BEL,BEL,0,15,0,0,0,0,0,,0.0
2022,Equatorial Guinea,EGU,GNQ,Belgium,BEL,BEL,0,5,0,0,0,0,0,,0.0
2022,Eritrea,ERT,ERI,Belgium,BEL,BEL,4621,1800,0,0,0,0,0,,0.0
2022,Ethiopia,ETH,ETH,Belgium,BEL,BEL,263,290,0,0,0,0,0,,0.0
2022,Gabon,GAB,GAB,Belgium,BEL,BEL,31,30,0,0,0,0,0,,0.0
2022,Gambia,GAM,GMB,Belgium,BEL,BEL,35,120,0,0,0,0,0,,0.0
2022,Palestinian,GAZ,PSE,Belgium,BEL,BEL,4607,3270,0,0,0,0,0,,0.0
2022,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,Belgium,BEL,BEL,16,5,0,0,0,0,0,,0.0
2022,Georgia,GEO,GEO,Belgium,BEL,BEL,283,665,0,0,0,0,0,,0.0
2022,Ghana,GHA,GHA,Belgium,BEL,BEL,16,80,0,0,0,0,0,,0.0
2022,Guinea-Bissau,GNB,GNB,Belgium,BEL,BEL,6,15,0,0,0,0,0,,0.0
2022,Guatemala,GUA,GTM,Belgium,BEL,BEL,38,95,0,0,0,0,0,,0.0
2022,Guinea,GUI,GIN,Belgium,BEL,BEL,3165,1335,0,0,0,0,0,,0.0
2022,Haiti,HAI,HTI,Belgium,BEL,BEL,7,20,0,0,0,0,0,,0.0
2022,Honduras,HON,HND,Belgium,BEL,BEL,21,20,0,0,0,0,0,,0.0
2022,Croatia,HRV,HRV,Belgium,BEL,BEL,5,0,0,0,0,0,0,,0.0
2022,Hungary,HUN,HUN,Belgium,BEL,BEL,28,0,0,0,0,0,0,,0.0
2022,Cote d'Ivoire,ICO,CIV,Belgium,BEL,BEL,236,275,0,0,0,0,0,,0.0
2022,India,IND,IND,Belgium,BEL,BEL,18,10,0,0,0,0,0,,0.0
2022,Iran (Islamic Rep. of),IRN,IRN,Belgium,BEL,BEL,1526,890,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Belgium,BEL,BEL,3789,1035,0,0,0,0,0,,0.0
2022,Israel,ISR,ISR,Belgium,BEL,BEL,6,5,0,0,0,0,0,,0.0
2022,Italy,ITA,ITA,Belgium,BEL,BEL,0,10,0,0,0,0,0,,0.0
2022,Jamaica,JAM,JAM,Belgium,BEL,BEL,6,5,0,0,0,0,0,,0.0
2022,Jordan,JOR,JOR,Belgium,BEL,BEL,31,125,0,0,0,0,0,,0.0
2022,Japan,JPN,JPN,Belgium,BEL,BEL,0,5,0,0,0,0,0,,0.0
2022,Kazakhstan,KAZ,KAZ,Belgium,BEL,BEL,55,50,0,0,0,0,0,,0.0
2022,Kenya,KEN,KEN,Belgium,BEL,BEL,15,15,0,0,0,0,0,,0.0
2022,Kyrgyzstan,KGZ,KGZ,Belgium,BEL,BEL,87,45,0,0,0,0,0,,0.0
2022,Dem. People's Rep. of Korea,KRN,PRK,Belgium,BEL,BEL,28,5,0,0,0,0,0,,0.0
2022,Kuwait,KUW,KWT,Belgium,BEL,BEL,6,5,0,0,0,0,0,,0.0
2022,Lao People's Dem. Rep.,LAO,LAO,Belgium,BEL,BEL,9,0,0,0,0,0,0,,0.0
2022,Liberia,LBR,LBR,Belgium,BEL,BEL,16,40,0,0,0,0,0,,0.0
2022,Libya,LBY,LBY,Belgium,BEL,BEL,77,215,0,0,0,0,0,,0.0
2022,Lebanon,LEB,LBN,Belgium,BEL,BEL,139,195,0,0,0,0,0,,0.0
2022,Sri Lanka,LKA,LKA,Belgium,BEL,BEL,198,55,0,0,0,0,0,,0.0
2022,Lithuania,LTU,LTU,Belgium,BEL,BEL,5,0,0,0,0,0,0,,0.0
2022,Madagascar,MAD,MDG,Belgium,BEL,BEL,0,5,0,0,0,0,0,,0.0
2022,Mauritania,MAU,MRT,Belgium,BEL,BEL,244,265,0,0,0,0,0,,0.0
2022,North Macedonia,MCD,MKD,Belgium,BEL,BEL,99,195,0,0,0,0,0,,0.0
2022,Rep. of Moldova,MDA,MDA,Belgium,BEL,BEL,121,650,0,0,0,0,0,,0.0
2022,Mexico,MEX,MEX,Belgium,BEL,BEL,0,5,0,0,0,0,0,,0.0
2022,Mali,MLI,MLI,Belgium,BEL,BEL,91,85,0,0,0,0,0,,0.0
2022,Malawi,MLW,MWI,Belgium,BEL,BEL,0,5,0,0,0,0,0,,0.0
2022,Mongolia,MNG,MNG,Belgium,BEL,BEL,0,10,0,0,0,0,0,,0.0
2022,Morocco,MOR,MAR,Belgium,BEL,BEL,190,415,0,0,0,0,0,,0.0
2022,Mozambique,MOZ,MOZ,Belgium,BEL,BEL,0,10,0,0,0,0,0,,0.0
2022,Montenegro,MNE,MNE,Belgium,BEL,BEL,13,5,0,0,0,0,0,,0.0
2022,Myanmar,MYA,MMR,Belgium,BEL,BEL,7,0,0,0,0,0,0,,0.0
2022,Namibia,NAM,NAM,Belgium,BEL,BEL,0,5,0,0,0,0,0,,0.0
2022,Nepal,NEP,NPL,Belgium,BEL,BEL,5,5,0,0,0,0,0,,0.0
2022,Netherlands (Kingdom of the),NET,NLD,Belgium,BEL,BEL,0,5,0,0,0,0,0,,0.0
2022,Niger,NGR,NER,Belgium,BEL,BEL,117,260,0,0,0,0,0,,0.0
2022,Nicaragua,NIC,NIC,Belgium,BEL,BEL,28,25,0,0,0,0,0,,0.0
2022,Nigeria,NIG,NGA,Belgium,BEL,BEL,72,405,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Belgium,BEL,BEL,274,165,0,0,0,0,0,,0.0
2022,Panama,PAN,PAN,Belgium,BEL,BEL,0,5,0,0,0,0,0,,0.0
2022,Paraguay,PAR,PRY,Belgium,BEL,BEL,0,5,0,0,0,0,0,,0.0
2022,Peru,PER,PER,Belgium,BEL,BEL,6,75,0,0,0,0,0,,0.0
2022,Philippines,PHI,PHL,Belgium,BEL,BEL,5,5,0,0,0,0,0,,0.0
2022,Poland,POL,POL,Belgium,BEL,BEL,85,0,0,0,0,0,0,,0.0
2022,Romania,ROM,ROU,Belgium,BEL,BEL,30,10,0,0,0,0,0,,0.0
2022,South Africa,RSA,ZAF,Belgium,BEL,BEL,5,5,0,0,0,0,0,,0.0
2022,Russian Federation,RUS,RUS,Belgium,BEL,BEL,2421,845,0,0,0,0,0,,0.0
2022,Rwanda,RWA,RWA,Belgium,BEL,BEL,705,465,0,0,0,0,0,,0.0
2022,El Salvador,SAL,SLV,Belgium,BEL,BEL,526,425,0,0,0,0,0,,0.0
2022,Saudi Arabia,SAU,SAU,Belgium,BEL,BEL,5,5,0,0,0,0,0,,0.0
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Belgium,BEL,BEL,349,260,0,0,0,0,0,,0.0
2022,Senegal,SEN,SEN,Belgium,BEL,BEL,327,305,0,0,0,0,0,,0.0
2022,Sierra Leone,SLE,SLE,Belgium,BEL,BEL,24,60,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,Belgium,BEL,BEL,2168,1295,0,0,0,0,0,,0.0
2022,Spain,SPA,ESP,Belgium,BEL,BEL,0,10,0,0,0,0,0,,0.0
2022,Viet Nam,SRV,VNM,Belgium,BEL,BEL,21,50,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,Belgium,BEL,BEL,296,160,0,0,0,0,0,,0.0
2022,Suriname,SUR,SUR,Belgium,BEL,BEL,0,20,0,0,0,0,0,,0.0
2022,South Sudan,SSD,SSD,Belgium,BEL,BEL,27,30,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Belgium,BEL,BEL,17808,2495,0,0,0,0,0,,0.0
2022,United Rep. of Tanzania,TAN,TZA,Belgium,BEL,BEL,32,40,0,0,0,0,0,,0.0
2022,Tajikistan,TJK,TJK,Belgium,BEL,BEL,17,25,0,0,0,0,0,,0.0
2022,Turkmenistan,TKM,TKM,Belgium,BEL,BEL,11,5,0,0,0,0,0,,0.0
2022,Togo,TOG,TGO,Belgium,BEL,BEL,127,180,0,0,0,0,0,,0.0
